product_id,product_name,category,brand,model_number,description,price_usd,stock_quantity,rating,voltage_v,power_kw,weight_kg,material,country_of_origin,warranty_months,source_document,ai_confidence_score,validation_status
PROD-01146,Generator Model 2145,Generator,Atlas Copco,ATL-417-1145,Industrial generator designed for manufacturing applications.,7263.26,101,4.9,230,136.83,624.89,Alloy Steel,India,24,catalog_21.pdf,0.95,Verified
PROD-01147,Electric Motor Model 2146,Electric Motor,Schneider Electric,SCH-149-1146,Industrial electric motor designed for manufacturing applications.,20971.62,450,3.1,400,89.37,36.61,Stainless Steel,India,24,catalog_22.pdf,0.92,Verified
PROD-01148,Electric Motor Model 2147,Electric Motor,Bosch Rexroth,BOS-979-1147,Industrial electric motor designed for manufacturing applications.,13689.2,225,3.9,480,2.31,1485.74,Alloy Steel,Italy,36,catalog_23.pdf,0.72,Verified
PROD-01149,Industrial Pump Model 2148,Industrial Pump,Kirloskar,KIR-588-1148,Industrial industrial pump designed for manufacturing applications.,9501.75,47,4.2,440,15.7,258.61,Stainless Steel,Japan,24,catalog_24.pdf,0.96,Needs Review
PROD-01150,Hydraulic Valve Model 2149,Hydraulic Valve,WEG,WEG-118-1149,Industrial hydraulic valve designed for manufacturing applications.,15726.92,437,3.5,110,107.5,558.56,Aluminum,South Korea,6,catalog_25.pdf,0.84,Needs Review
PROD-01151,Generator Model 2150,Generator,Schneider Electric,SCH-825-1150,Industrial generator designed for manufacturing applications.,555.44,296,3.8,440,100.13,1025.25,Stainless Steel,Italy,24,catalog_01.pdf,0.92,Verified
PROD-01152,Welding Machine Model 2151,Welding Machine,WEG,WEG-296-1151,Industrial welding machine designed for manufacturing applications.,3788.28,382,4.4,440,46.59,444.29,Stainless Steel,USA,6,catalog_02.pdf,0.74,Verified
PROD-01153,Electric Motor Model 2152,Electric Motor,Rockwell Automation,ROC-990-1152,Industrial electric motor designed for manufacturing applications.,18621.77,112,3.5,400,99.17,895.86,Stainless Steel,Japan,36,catalog_03.pdf,0.89,Verified
PROD-01154,Air Compressor Model 2153,Air Compressor,ABB,ABB-549-1153,Industrial air compressor designed for manufacturing applications.,6293.0,270,4.2,380,44.08,1457.2,Cast Iron,South Korea,24,catalog_04.pdf,0.77,Needs Review
PROD-01155,Control Panel Model 2154,Control Panel,Bosch Rexroth,BOS-658-1154,Industrial control panel designed for manufacturing applications.,15050.73,99,4.4,230,212.27,848.03,Cast Iron,South Korea,24,catalog_05.pdf,0.83,Verified
PROD-01156,Control Panel Model 2155,Control Panel,Crompton,CRO-778-1155,Industrial control panel designed for manufacturing applications.,9781.29,266,3.2,480,74.9,1708.26,Aluminum,China,6,catalog_06.pdf,0.7,Verified
PROD-01157,Generator Model 2156,Generator,Bosch Rexroth,BOS-551-1156,Industrial generator designed for manufacturing applications.,21406.44,317,4.0,480,149.84,1525.81,Stainless Steel,Italy,6,catalog_07.pdf,0.74,Needs Review
PROD-01158,Hydraulic Valve Model 2157,Hydraulic Valve,Honeywell,HON-388-1157,Industrial hydraulic valve designed for manufacturing applications.,23822.28,389,3.5,480,125.96,600.8,Aluminum,South Korea,18,catalog_08.pdf,0.73,Needs Review
PROD-01159,Hydraulic Valve Model 2158,Hydraulic Valve,Atlas Copco,ATL-240-1158,Industrial hydraulic valve designed for manufacturing applications.,22118.23,75,4.4,110,13.44,721.13,Cast Iron,China,12,catalog_09.pdf,0.77,Verified
PROD-01160,Gearbox Model 2159,Gearbox,Honeywell,HON-183-1159,Industrial gearbox designed for manufacturing applications.,6947.84,446,3.4,415,235.59,763.14,Stainless Steel,South Korea,24,catalog_10.pdf,0.73,Needs Review
PROD-01161,Industrial Fan Model 2160,Industrial Fan,Honeywell,HON-793-1160,Industrial industrial fan designed for manufacturing applications.,5055.53,223,4.8,380,132.04,1127.87,Alloy Steel,Germany,12,catalog_11.pdf,0.9,Needs Review
PROD-01162,Electric Motor Model 2161,Electric Motor,Rockwell Automation,ROC-490-1161,Industrial electric motor designed for manufacturing applications.,11992.26,25,3.9,415,81.6,517.66,Cast Iron,Japan,12,catalog_12.pdf,0.71,Verified
PROD-01163,Hydraulic Valve Model 2162,Hydraulic Valve,Schneider Electric,SCH-690-1162,Industrial hydraulic valve designed for manufacturing applications.,431.52,96,3.4,220,39.95,1744.71,Cast Iron,Italy,24,catalog_13.pdf,0.88,Verified
PROD-01164,Air Compressor Model 2163,Air Compressor,Crompton,CRO-314-1163,Industrial air compressor designed for manufacturing applications.,888.78,131,3.9,230,84.96,1096.41,Cast Iron,Germany,6,catalog_14.pdf,0.74,Needs Review
PROD-01165,Generator Model 2164,Generator,Crompton,CRO-625-1164,Industrial generator designed for manufacturing applications.,13943.94,84,3.8,380,5.62,720.12,Stainless Steel,Italy,18,catalog_15.pdf,0.97,Verified
PROD-01166,Welding Machine Model 2165,Welding Machine,Honeywell,HON-314-1165,Industrial welding machine designed for manufacturing applications.,13131.12,316,3.9,380,91.21,1161.73,Carbon Steel,USA,36,catalog_16.pdf,0.97,Verified
PROD-01167,Gearbox Model 2166,Gearbox,WEG,WEG-502-1166,Industrial gearbox designed for manufacturing applications.,24865.9,242,4.2,480,133.11,712.94,Alloy Steel,India,24,catalog_17.pdf,0.77,Verified
PROD-01168,Conveyor System Model 2167,Conveyor System,Rockwell Automation,ROC-227-1167,Industrial conveyor system designed for manufacturing applications.,5245.59,475,4.0,415,218.03,1472.4,Alloy Steel,Switzerland,24,catalog_18.pdf,0.88,Needs Review
PROD-01169,Industrial Pump Model 2168,Industrial Pump,Honeywell,HON-921-1168,Industrial industrial pump designed for manufacturing applications.,6638.07,376,3.3,110,172.0,1022.98,Aluminum,China,36,catalog_19.pdf,0.71,Needs Review
PROD-01170,Welding Machine Model 2169,Welding Machine,ABB,ABB-576-1169,Industrial welding machine designed for manufacturing applications.,3060.13,408,3.1,220,28.34,77.46,Stainless Steel,Italy,12,catalog_20.pdf,0.97,Verified
PROD-01171,Conveyor System Model 2170,Conveyor System,Atlas Copco,ATL-859-1170,Industrial conveyor system designed for manufacturing applications.,22959.19,490,4.5,480,37.36,319.81,Cast Iron,Japan,18,catalog_21.pdf,0.85,Needs Review
PROD-01172,Control Panel Model 2171,Control Panel,Schneider Electric,SCH-503-1171,Industrial control panel designed for manufacturing applications.,19500.83,186,4.1,480,107.32,1557.26,Carbon Steel,Italy,12,catalog_22.pdf,0.71,Needs Review
PROD-01173,Industrial Pump Model 2172,Industrial Pump,Kirloskar,KIR-128-1172,Industrial industrial pump designed for manufacturing applications.,20602.89,29,3.7,480,49.33,1014.09,Stainless Steel,Italy,36,catalog_23.pdf,0.8,Needs Review
PROD-01174,Electric Motor Model 2173,Electric Motor,ABB,ABB-891-1173,Industrial electric motor designed for manufacturing applications.,22593.4,160,4.6,415,7.45,1710.72,Stainless Steel,Italy,36,catalog_24.pdf,0.72,Verified
PROD-01175,Air Compressor Model 2174,Air Compressor,WEG,WEG-437-1174,Industrial air compressor designed for manufacturing applications.,13241.27,9,3.8,380,201.35,132.22,Carbon Steel,Switzerland,18,catalog_25.pdf,0.81,Verified
PROD-01176,Industrial Pump Model 2175,Industrial Pump,Bosch Rexroth,BOS-930-1175,Industrial industrial pump designed for manufacturing applications.,11417.03,124,4.6,230,5.37,532.88,Cast Iron,South Korea,36,catalog_01.pdf,0.89,Needs Review
PROD-01177,Industrial Fan Model 2176,Industrial Fan,Bosch Rexroth,BOS-813-1176,Industrial industrial fan designed for manufacturing applications.,8427.19,281,3.6,380,207.76,349.99,Stainless Steel,Italy,36,catalog_02.pdf,0.84,Verified
PROD-01178,Conveyor System Model 2177,Conveyor System,ABB,ABB-460-1177,Industrial conveyor system designed for manufacturing applications.,14833.06,22,3.1,400,36.45,997.8,Alloy Steel,South Korea,18,catalog_03.pdf,0.81,Needs Review
PROD-01179,Electric Motor Model 2178,Electric Motor,Honeywell,HON-668-1178,Industrial electric motor designed for manufacturing applications.,11493.39,435,4.9,230,243.68,690.26,Alloy Steel,Japan,24,catalog_04.pdf,0.73,Needs Review
PROD-01180,Industrial Fan Model 2179,Industrial Fan,Kirloskar,KIR-491-1179,Industrial industrial fan designed for manufacturing applications.,11426.25,202,3.8,480,151.17,284.78,Carbon Steel,Japan,12,catalog_05.pdf,0.77,Verified
PROD-01181,Control Panel Model 2180,Control Panel,Siemens,SIE-317-1180,Industrial control panel designed for manufacturing applications.,23438.96,61,4.6,230,183.88,1157.67,Cast Iron,Italy,24,catalog_06.pdf,0.73,Needs Review
PROD-01182,Industrial Fan Model 2181,Industrial Fan,Siemens,SIE-673-1181,Industrial industrial fan designed for manufacturing applications.,24604.78,97,3.6,380,28.07,966.26,Carbon Steel,South Korea,24,catalog_07.pdf,0.93,Verified
PROD-01183,Gearbox Model 2182,Gearbox,WEG,WEG-768-1182,Industrial gearbox designed for manufacturing applications.,19962.99,23,4.3,110,215.59,495.98,Stainless Steel,India,12,catalog_08.pdf,0.74,Verified
PROD-01184,Gearbox Model 2183,Gearbox,Honeywell,HON-301-1183,Industrial gearbox designed for manufacturing applications.,18979.76,388,4.7,480,209.88,864.63,Alloy Steel,Italy,24,catalog_09.pdf,0.87,Verified
PROD-01185,Generator Model 2184,Generator,Crompton,CRO-116-1184,Industrial generator designed for manufacturing applications.,17093.81,357,3.1,230,163.42,1342.84,Aluminum,China,18,catalog_10.pdf,0.8,Verified
PROD-01186,Welding Machine Model 2185,Welding Machine,Crompton,CRO-421-1185,Industrial welding machine designed for manufacturing applications.,4360.35,197,4.7,400,125.82,371.08,Carbon Steel,China,12,catalog_11.pdf,0.77,Verified
PROD-01187,Welding Machine Model 2186,Welding Machine,Schneider Electric,SCH-617-1186,Industrial welding machine designed for manufacturing applications.,1712.87,241,4.1,415,180.51,528.64,Aluminum,Japan,6,catalog_12.pdf,0.89,Needs Review
PROD-01188,Electric Motor Model 2187,Electric Motor,Kirloskar,KIR-669-1187,Industrial electric motor designed for manufacturing applications.,17345.48,391,4.2,110,1.98,624.31,Aluminum,Switzerland,24,catalog_13.pdf,0.83,Needs Review
PROD-01189,Control Panel Model 2188,Control Panel,Kirloskar,KIR-424-1188,Industrial control panel designed for manufacturing applications.,18287.46,430,4.0,110,148.31,1344.61,Alloy Steel,China,36,catalog_14.pdf,0.82,Verified
PROD-01190,Hydraulic Valve Model 2189,Hydraulic Valve,Bosch Rexroth,BOS-511-1189,Industrial hydraulic valve designed for manufacturing applications.,1412.58,281,4.7,110,211.93,1524.77,Carbon Steel,China,12,catalog_15.pdf,0.87,Needs Review
PROD-01191,Gearbox Model 2190,Gearbox,Rockwell Automation,ROC-417-1190,Industrial gearbox designed for manufacturing applications.,23219.28,231,3.1,230,89.55,678.75,Aluminum,USA,6,catalog_16.pdf,0.84,Verified
PROD-01192,Electric Motor Model 2191,Electric Motor,WEG,WEG-780-1191,Industrial electric motor designed for manufacturing applications.,2505.73,237,3.5,110,27.52,535.32,Stainless Steel,Italy,36,catalog_17.pdf,0.79,Verified
PROD-01193,Hydraulic Valve Model 2192,Hydraulic Valve,Siemens,SIE-181-1192,Industrial hydraulic valve designed for manufacturing applications.,7326.04,44,4.8,380,105.51,1601.23,Cast Iron,Italy,6,catalog_18.pdf,0.86,Verified
PROD-01194,Welding Machine Model 2193,Welding Machine,WEG,WEG-573-1193,Industrial welding machine designed for manufacturing applications.,16891.65,327,4.5,110,181.91,1798.86,Cast Iron,Italy,24,catalog_19.pdf,0.89,Verified
PROD-01195,Generator Model 2194,Generator,Crompton,CRO-567-1194,Industrial generator designed for manufacturing applications.,4454.35,157,3.0,400,27.27,1207.3,Alloy Steel,Italy,36,catalog_20.pdf,0.71,Needs Review
PROD-01196,Industrial Fan Model 2195,Industrial Fan,Crompton,CRO-524-1195,Industrial industrial fan designed for manufacturing applications.,1621.54,131,4.0,480,51.91,1781.99,Carbon Steel,Germany,24,catalog_21.pdf,0.84,Verified
PROD-01197,Gearbox Model 2196,Gearbox,ABB,ABB-830-1196,Industrial gearbox designed for manufacturing applications.,8445.88,241,4.1,480,37.31,1188.62,Carbon Steel,Italy,36,catalog_22.pdf,0.72,Needs Review
PROD-01198,Electric Motor Model 2197,Electric Motor,Schneider Electric,SCH-788-1197,Industrial electric motor designed for manufacturing applications.,19207.8,490,3.8,220,199.34,1320.76,Cast Iron,Switzerland,12,catalog_23.pdf,0.75,Needs Review
PROD-01199,Industrial Pump Model 2198,Industrial Pump,Kirloskar,KIR-303-1198,Industrial industrial pump designed for manufacturing applications.,10488.55,497,3.6,400,16.19,700.8,Stainless Steel,South Korea,18,catalog_24.pdf,0.86,Needs Review
PROD-01200,Hydraulic Valve Model 2199,Hydraulic Valve,Atlas Copco,ATL-682-1199,Industrial hydraulic valve designed for manufacturing applications.,16411.08,59,4.4,230,171.8,780.48,Cast Iron,Japan,18,catalog_25.pdf,0.95,Verified
PROD-01201,Industrial Fan Model 2200,Industrial Fan,WEG,WEG-486-1200,Industrial industrial fan designed for manufacturing applications.,14595.57,472,3.4,110,91.93,261.16,Cast Iron,South Korea,6,catalog_01.pdf,0.96,Verified
PROD-01202,Gearbox Model 2201,Gearbox,Crompton,CRO-877-1201,Industrial gearbox designed for manufacturing applications.,799.91,440,4.6,110,189.07,1481.3,Carbon Steel,Switzerland,36,catalog_02.pdf,0.72,Verified
PROD-01203,Welding Machine Model 2202,Welding Machine,Rockwell Automation,ROC-197-1202,Industrial welding machine designed for manufacturing applications.,24716.36,176,4.6,380,241.11,1676.04,Aluminum,Japan,24,catalog_03.pdf,0.82,Needs Review
PROD-01204,Control Panel Model 2203,Control Panel,Bosch Rexroth,BOS-444-1203,Industrial control panel designed for manufacturing applications.,1275.35,113,3.8,415,29.08,1122.94,Stainless Steel,Germany,12,catalog_04.pdf,0.87,Verified
PROD-01205,Hydraulic Valve Model 2204,Hydraulic Valve,Siemens,SIE-902-1204,Industrial hydraulic valve designed for manufacturing applications.,24203.12,358,3.6,110,78.94,619.88,Carbon Steel,Italy,12,catalog_05.pdf,0.74,Verified
PROD-01206,Welding Machine Model 2205,Welding Machine,Schneider Electric,SCH-307-1205,Industrial welding machine designed for manufacturing applications.,13859.14,473,3.6,440,202.63,278.92,Cast Iron,India,12,catalog_06.pdf,0.92,Verified
PROD-01207,Gearbox Model 2206,Gearbox,Rockwell Automation,ROC-613-1206,Industrial gearbox designed for manufacturing applications.,24088.19,188,4.0,400,66.91,478.75,Aluminum,South Korea,18,catalog_07.pdf,0.92,Verified
PROD-01208,Hydraulic Valve Model 2207,Hydraulic Valve,Schneider Electric,SCH-735-1207,Industrial hydraulic valve designed for manufacturing applications.,3090.15,443,4.4,230,54.17,461.23,Stainless Steel,Italy,24,catalog_08.pdf,0.96,Verified
PROD-01209,Industrial Fan Model 2208,Industrial Fan,ABB,ABB-891-1208,Industrial industrial fan designed for manufacturing applications.,12387.61,372,3.7,480,206.43,1105.12,Alloy Steel,Japan,12,catalog_09.pdf,0.7,Verified
PROD-01210,Gearbox Model 2209,Gearbox,Atlas Copco,ATL-685-1209,Industrial gearbox designed for manufacturing applications.,4445.23,475,4.2,220,246.78,1701.18,Stainless Steel,South Korea,12,catalog_10.pdf,0.76,Verified
PROD-01211,Conveyor System Model 2210,Conveyor System,Crompton,CRO-265-1210,Industrial conveyor system designed for manufacturing applications.,1511.63,202,3.8,110,139.44,88.79,Stainless Steel,USA,6,catalog_11.pdf,0.94,Verified
PROD-01212,Electric Motor Model 2211,Electric Motor,Bosch Rexroth,BOS-121-1211,Industrial electric motor designed for manufacturing applications.,15533.85,375,3.6,220,69.87,3.84,Cast Iron,China,36,catalog_12.pdf,0.89,Verified
PROD-01213,Industrial Fan Model 2212,Industrial Fan,Rockwell Automation,ROC-253-1212,Industrial industrial fan designed for manufacturing applications.,5392.64,377,3.0,110,99.94,1081.13,Cast Iron,USA,36,catalog_13.pdf,0.96,Verified
PROD-01214,Hydraulic Valve Model 2213,Hydraulic Valve,Schneider Electric,SCH-538-1213,Industrial hydraulic valve designed for manufacturing applications.,14795.5,465,3.0,230,42.95,512.74,Alloy Steel,India,36,catalog_14.pdf,0.72,Verified
PROD-01215,Control Panel Model 2214,Control Panel,Kirloskar,KIR-394-1214,Industrial control panel designed for manufacturing applications.,3031.02,91,3.5,415,190.59,1585.23,Alloy Steel,Italy,6,catalog_15.pdf,0.87,Needs Review
PROD-01216,Welding Machine Model 2215,Welding Machine,ABB,ABB-318-1215,Industrial welding machine designed for manufacturing applications.,8466.67,205,3.8,400,193.48,590.4,Alloy Steel,Germany,18,catalog_16.pdf,0.87,Verified
PROD-01217,Industrial Pump Model 2216,Industrial Pump,Kirloskar,KIR-768-1216,Industrial industrial pump designed for manufacturing applications.,19595.41,341,4.7,480,218.84,522.95,Carbon Steel,Italy,6,catalog_17.pdf,0.71,Needs Review
PROD-01218,Welding Machine Model 2217,Welding Machine,Bosch Rexroth,BOS-594-1217,Industrial welding machine designed for manufacturing applications.,11067.03,326,4.6,230,7.14,486.58,Carbon Steel,India,12,catalog_18.pdf,0.85,Verified
PROD-01219,Hydraulic Valve Model 2218,Hydraulic Valve,Rockwell Automation,ROC-329-1218,Industrial hydraulic valve designed for manufacturing applications.,15786.7,279,3.5,220,140.71,262.45,Cast Iron,India,24,catalog_19.pdf,0.88,Needs Review
PROD-01220,Welding Machine Model 2219,Welding Machine,ABB,ABB-119-1219,Industrial welding machine designed for manufacturing applications.,16274.58,215,3.5,110,53.96,1047.59,Cast Iron,China,12,catalog_20.pdf,0.76,Verified
PROD-01221,Electric Motor Model 2220,Electric Motor,Rockwell Automation,ROC-652-1220,Industrial electric motor designed for manufacturing applications.,21132.94,395,3.5,220,85.55,304.45,Alloy Steel,India,12,catalog_21.pdf,0.78,Verified
PROD-01222,Gearbox Model 2221,Gearbox,Crompton,CRO-247-1221,Industrial gearbox designed for manufacturing applications.,8291.84,122,3.7,400,196.35,765.49,Carbon Steel,USA,24,catalog_22.pdf,0.89,Verified
PROD-01223,Industrial Pump Model 2222,Industrial Pump,Honeywell,HON-207-1222,Industrial industrial pump designed for manufacturing applications.,17260.57,195,4.0,440,48.41,830.83,Aluminum,China,36,catalog_23.pdf,0.84,Needs Review
PROD-01224,Air Compressor Model 2223,Air Compressor,ABB,ABB-502-1223,Industrial air compressor designed for manufacturing applications.,24049.99,46,3.9,480,159.77,38.84,Carbon Steel,Italy,6,catalog_24.pdf,0.95,Verified
PROD-01225,Hydraulic Valve Model 2224,Hydraulic Valve,Kirloskar,KIR-695-1224,Industrial hydraulic valve designed for manufacturing applications.,18323.52,46,3.4,230,163.81,32.22,Cast Iron,South Korea,18,catalog_25.pdf,0.8,Verified
PROD-01226,Generator Model 2225,Generator,Bosch Rexroth,BOS-582-1225,Industrial generator designed for manufacturing applications.,12374.29,319,3.3,220,238.55,937.34,Carbon Steel,Italy,12,catalog_01.pdf,0.78,Verified
PROD-01227,Air Compressor Model 2226,Air Compressor,Atlas Copco,ATL-466-1226,Industrial air compressor designed for manufacturing applications.,15860.26,280,3.0,220,193.9,1253.47,Cast Iron,Germany,12,catalog_02.pdf,0.99,Verified
PROD-01228,Welding Machine Model 2227,Welding Machine,Crompton,CRO-933-1227,Industrial welding machine designed for manufacturing applications.,18557.15,333,3.3,400,201.01,1695.97,Alloy Steel,India,18,catalog_03.pdf,0.96,Verified
PROD-01229,Hydraulic Valve Model 2228,Hydraulic Valve,Honeywell,HON-513-1228,Industrial hydraulic valve designed for manufacturing applications.,15403.83,21,4.4,440,133.13,324.06,Alloy Steel,India,6,catalog_04.pdf,0.71,Verified
PROD-01230,Conveyor System Model 2229,Conveyor System,Atlas Copco,ATL-408-1229,Industrial conveyor system designed for manufacturing applications.,662.73,287,3.5,110,47.1,187.66,Alloy Steel,Japan,12,catalog_05.pdf,0.92,Verified
PROD-01231,Generator Model 2230,Generator,Siemens,SIE-901-1230,Industrial generator designed for manufacturing applications.,5070.64,435,3.9,440,106.68,95.65,Aluminum,China,18,catalog_06.pdf,0.73,Verified
PROD-01232,Industrial Pump Model 2231,Industrial Pump,Crompton,CRO-934-1231,Industrial industrial pump designed for manufacturing applications.,20309.09,262,4.2,220,137.6,786.0,Aluminum,Japan,12,catalog_07.pdf,0.71,Needs Review
PROD-01233,Control Panel Model 2232,Control Panel,Bosch Rexroth,BOS-233-1232,Industrial control panel designed for manufacturing applications.,6998.1,67,4.8,400,169.77,1122.42,Cast Iron,China,36,catalog_08.pdf,0.78,Verified
PROD-01234,Conveyor System Model 2233,Conveyor System,Schneider Electric,SCH-818-1233,Industrial conveyor system designed for manufacturing applications.,18356.16,66,4.8,110,152.12,1513.31,Stainless Steel,USA,36,catalog_09.pdf,0.78,Verified
PROD-01235,Air Compressor Model 2234,Air Compressor,ABB,ABB-382-1234,Industrial air compressor designed for manufacturing applications.,9459.98,104,4.5,440,98.8,1229.4,Aluminum,China,12,catalog_10.pdf,0.94,Needs Review
PROD-01236,Gearbox Model 2235,Gearbox,Rockwell Automation,ROC-877-1235,Industrial gearbox designed for manufacturing applications.,13166.64,23,3.1,480,66.7,376.63,Cast Iron,Italy,12,catalog_11.pdf,0.91,Verified
PROD-01237,Electric Motor Model 2236,Electric Motor,Bosch Rexroth,BOS-172-1236,Industrial electric motor designed for manufacturing applications.,1932.34,21,4.2,440,42.47,832.26,Carbon Steel,Germany,36,catalog_12.pdf,0.98,Verified
PROD-01238,Control Panel Model 2237,Control Panel,ABB,ABB-580-1237,Industrial control panel designed for manufacturing applications.,4735.33,329,4.6,480,173.61,1638.8,Alloy Steel,South Korea,12,catalog_13.pdf,0.91,Needs Review
PROD-01239,Conveyor System Model 2238,Conveyor System,Atlas Copco,ATL-451-1238,Industrial conveyor system designed for manufacturing applications.,23940.62,427,3.0,440,161.53,589.48,Alloy Steel,China,6,catalog_14.pdf,0.82,Verified
PROD-01240,Gearbox Model 2239,Gearbox,Rockwell Automation,ROC-659-1239,Industrial gearbox designed for manufacturing applications.,22280.92,470,4.1,415,172.0,898.72,Alloy Steel,China,6,catalog_15.pdf,0.9,Verified
PROD-01241,Gearbox Model 2240,Gearbox,WEG,WEG-425-1240,Industrial gearbox designed for manufacturing applications.,16393.81,377,4.7,110,93.45,1725.5,Cast Iron,China,24,catalog_16.pdf,0.99,Needs Review
PROD-01242,Hydraulic Valve Model 2241,Hydraulic Valve,Kirloskar,KIR-844-1241,Industrial hydraulic valve designed for manufacturing applications.,11626.2,250,3.9,440,65.97,1323.0,Alloy Steel,Germany,6,catalog_17.pdf,0.91,Needs Review
PROD-01243,Conveyor System Model 2242,Conveyor System,Siemens,SIE-542-1242,Industrial conveyor system designed for manufacturing applications.,16975.09,255,3.0,415,190.05,1346.44,Aluminum,India,12,catalog_18.pdf,0.92,Verified
PROD-01244,Industrial Pump Model 2243,Industrial Pump,Crompton,CRO-199-1243,Industrial industrial pump designed for manufacturing applications.,15560.6,459,3.0,230,193.53,455.7,Carbon Steel,Germany,12,catalog_19.pdf,0.97,Verified
PROD-01245,Welding Machine Model 2244,Welding Machine,Bosch Rexroth,BOS-158-1244,Industrial welding machine designed for manufacturing applications.,14321.67,85,3.8,400,114.18,747.63,Alloy Steel,Switzerland,18,catalog_20.pdf,0.73,Verified
PROD-01246,Generator Model 2245,Generator,Siemens,SIE-607-1245,Industrial generator designed for manufacturing applications.,1714.63,43,3.3,440,153.17,150.05,Cast Iron,Switzerland,6,catalog_21.pdf,0.9,Verified
PROD-01247,Generator Model 2246,Generator,Schneider Electric,SCH-357-1246,Industrial generator designed for manufacturing applications.,15911.86,40,4.3,480,93.69,1092.53,Carbon Steel,Switzerland,36,catalog_22.pdf,0.95,Verified
PROD-01248,Air Compressor Model 2247,Air Compressor,ABB,ABB-512-1247,Industrial air compressor designed for manufacturing applications.,19280.77,428,4.4,110,175.64,188.51,Alloy Steel,India,36,catalog_23.pdf,0.98,Verified
PROD-01249,Air Compressor Model 2248,Air Compressor,ABB,ABB-551-1248,Industrial air compressor designed for manufacturing applications.,24853.52,433,3.4,480,209.01,1504.97,Stainless Steel,Switzerland,24,catalog_24.pdf,0.76,Needs Review
PROD-01250,Generator Model 2249,Generator,Bosch Rexroth,BOS-164-1249,Industrial generator designed for manufacturing applications.,524.19,392,4.8,415,172.21,1466.57,Alloy Steel,South Korea,18,catalog_25.pdf,0.85,Needs Review
PROD-01251,Industrial Pump Model 2250,Industrial Pump,Honeywell,HON-694-1250,Industrial industrial pump designed for manufacturing applications.,18321.79,490,3.9,415,128.39,961.42,Aluminum,Italy,36,catalog_01.pdf,0.9,Verified
PROD-01252,Electric Motor Model 2251,Electric Motor,Honeywell,HON-253-1251,Industrial electric motor designed for manufacturing applications.,14401.79,413,3.3,230,114.94,255.82,Carbon Steel,Germany,24,catalog_02.pdf,0.77,Verified
PROD-01253,Industrial Fan Model 2252,Industrial Fan,WEG,WEG-365-1252,Industrial industrial fan designed for manufacturing applications.,10992.79,201,4.5,480,160.76,47.99,Aluminum,India,6,catalog_03.pdf,0.87,Verified
PROD-01254,Welding Machine Model 2253,Welding Machine,Kirloskar,KIR-920-1253,Industrial welding machine designed for manufacturing applications.,3407.36,162,4.6,380,170.11,1434.48,Stainless Steel,Italy,18,catalog_04.pdf,0.77,Verified
PROD-01255,Electric Motor Model 2254,Electric Motor,Rockwell Automation,ROC-178-1254,Industrial electric motor designed for manufacturing applications.,10374.86,208,4.3,400,139.9,1081.05,Stainless Steel,Italy,18,catalog_05.pdf,0.8,Verified
PROD-01256,Hydraulic Valve Model 2255,Hydraulic Valve,Schneider Electric,SCH-414-1255,Industrial hydraulic valve designed for manufacturing applications.,9020.84,200,4.7,480,156.42,1280.25,Aluminum,India,12,catalog_06.pdf,0.83,Needs Review
PROD-01257,Industrial Fan Model 2256,Industrial Fan,Siemens,SIE-761-1256,Industrial industrial fan designed for manufacturing applications.,7745.04,220,4.5,380,24.6,548.25,Carbon Steel,Switzerland,6,catalog_07.pdf,0.85,Verified
PROD-01258,Industrial Fan Model 2257,Industrial Fan,Honeywell,HON-659-1257,Industrial industrial fan designed for manufacturing applications.,18339.27,289,4.8,110,237.97,918.05,Stainless Steel,India,18,catalog_08.pdf,0.83,Needs Review
PROD-01259,Conveyor System Model 2258,Conveyor System,WEG,WEG-990-1258,Industrial conveyor system designed for manufacturing applications.,17592.96,461,3.9,400,197.8,1345.42,Stainless Steel,USA,24,catalog_09.pdf,0.84,Verified
PROD-01260,Industrial Pump Model 2259,Industrial Pump,WEG,WEG-347-1259,Industrial industrial pump designed for manufacturing applications.,14828.25,200,4.5,480,93.8,833.69,Alloy Steel,Italy,36,catalog_10.pdf,0.79,Verified
PROD-01261,Industrial Pump Model 2260,Industrial Pump,Bosch Rexroth,BOS-889-1260,Industrial industrial pump designed for manufacturing applications.,23481.95,311,5.0,230,140.92,1083.29,Cast Iron,India,6,catalog_11.pdf,0.75,Verified
PROD-01262,Industrial Fan Model 2261,Industrial Fan,Schneider Electric,SCH-967-1261,Industrial industrial fan designed for manufacturing applications.,8908.9,156,4.4,110,12.31,1421.93,Stainless Steel,Italy,6,catalog_12.pdf,0.71,Verified
PROD-01263,Conveyor System Model 2262,Conveyor System,Atlas Copco,ATL-709-1262,Industrial conveyor system designed for manufacturing applications.,6284.1,18,3.2,400,10.79,388.97,Carbon Steel,Switzerland,18,catalog_13.pdf,0.76,Needs Review
PROD-01264,Welding Machine Model 2263,Welding Machine,Rockwell Automation,ROC-513-1263,Industrial welding machine designed for manufacturing applications.,16483.61,329,4.0,480,63.07,120.54,Carbon Steel,Germany,18,catalog_14.pdf,0.87,Needs Review
PROD-01265,Industrial Fan Model 2264,Industrial Fan,Kirloskar,KIR-124-1264,Industrial industrial fan designed for manufacturing applications.,5170.65,150,4.2,480,172.58,958.22,Alloy Steel,South Korea,18,catalog_15.pdf,0.93,Verified
