product_id,product_name,category,brand,model_number,description,price_usd,stock_quantity,rating,voltage_v,power_kw,weight_kg,material,country_of_origin,warranty_months,source_document,ai_confidence_score,validation_status
PROD-00761,Air Compressor,Compressors,Parker,PAR-211-PRO,Industrial compressor for reliable compressed-air generation.,17624.8,238,4.4,440.0,148.64,454.64,Polycarbonate,Italy,36.0,Product Catalog,0.93,Verified
PROD-00762,Industrial Transformer,Electrical,Emerson,EME-863-B,Electrical transformer for industrial voltage conversion.,2513.44,3,3.7,415.0,142.66,72.89,Cast Iron,Sweden,36.0,Manufacturer Website,0.8,Needs Review
PROD-00763,Gear Pump,Pumps,Grundfos,GRU-470-X,Positive-displacement gear pump for industrial fluid transfer.,12224.72,200,4.4,440.0,,105.84,Nylon,Sweden,18.0,Supplier Catalog,0.95,Needs Review
PROD-00764,Electric Motor,Motors,Emerson,EME-109-PRO,Industrial electric motor designed for continuous-duty machinery.,766.42,91,4.1,440.0,83.6,347.44,Carbon Steel,USA,36.0,Supplier Catalog,0.87,Verified
PROD-00765,Butterfly Valve,Valves,Grundfos,GRU-884-X,Compact industrial valve for isolating and controlling pipelines.,4864.44,126,3.4,415.0,26.38,740.58,Stainless Steel,Germany,6.0,Supplier Catalog,0.9,Verified
PROD-00766,Photoelectric Sensor,Sensors,SKF,SKF-142-B,Optical sensor for industrial object detection.,1204.87,182,5.0,230.0,2.66,718.22,Nylon,Italy,6.0,Manufacturer Website,0.88,Verified
PROD-00767,Industrial Gearbox,Power Transmission,Rockwell Automation,ROC-554-A,Industrial gearbox for speed reduction and high torque transmission.,9495.72,60,3.6,400.0,55.86,699.32,Polycarbonate,India,24.0,Manufacturer Website,0.96,Verified
PROD-00768,Servo Motor,Motors,Eaton,EAT-907-X,Precision servo motor for automated motion-control applications.,6253.76,104,4.8,230.0,70.74,827.48,Stainless Steel,Germany,18.0,Manufacturer Website,0.73,Verified
PROD-00769,Roller Bearing,Bearings,Eaton,EAT-316-X,Heavy-load roller bearing for industrial rotating equipment.,9491.31,199,4.5,440.0,87.33,292.58,Cast Iron,Japan,36.0,Supplier Catalog,0.73,Verified
PROD-00770,Ball Bearing,Bearings,Siemens,SIE-329-PRO,Precision bearing for rotating industrial machinery.,10010.08,31,4.7,400.0,119.78,516.12,Alloy Steel,USA,18.0,Product Catalog,0.77,Verified
PROD-00771,Variable Frequency Drive,Automation,Bosch Rexroth,BOS-918-X,Drive controller for variable-speed industrial motors.,4336.85,80,4.5,110.0,104.04,378.37,Polycarbonate,USA,6.0,Technical PDF,0.82,Verified
PROD-00772,Proximity Sensor,Sensors,Eaton,EAT-335-PRO,Non-contact sensor for detecting objects in automation systems.,14564.79,58,4.2,440.0,148.02,786.87,Cast Iron,Sweden,24.0,Technical PDF,0.9,Verified
PROD-00773,Water Filter,Filtration,SKF,SKF-421-A,Industrial filtration unit for removing particles from process water.,1585.93,107,4.1,220.0,86.51,537.81,Cast Iron,Germany,24.0,Supplier Catalog,0.72,Verified
PROD-00774,Industrial Fan,HVAC,Parker,PAR-667-PRO,High-volume industrial fan for ventilation and cooling.,13764.66,32,4.8,440.0,64.86,586.6,Carbon Steel,Germany,36.0,Supplier Catalog,0.95,Needs Review
PROD-00775,Power Supply,Electrical,Schneider Electric,SCH-511-B,Industrial regulated power supply for automation equipment.,13196.18,30,3.8,440.0,134.78,502.84,Carbon Steel,China,6.0,Supplier Catalog,0.74,Verified
PROD-00776,Air Dryer,Compressors,Danfoss,DAN-560-PRO,Compressed-air dryer for moisture removal in pneumatic systems.,5412.3,122,4.5,415.0,27.72,651.11,Carbon Steel,Germany,6.0,Supplier Catalog,0.88,Verified
PROD-00777,Industrial Transformer,Electrical,SKF,SKF-549-B,Electrical transformer for industrial voltage conversion.,9452.11,150,3.7,440.0,14.76,252.89,Nylon,India,36.0,Technical PDF,0.86,Needs Review
PROD-00778,Servo Motor,Motors,Honeywell,HON-426-B,Precision servo motor for automated motion-control applications.,17643.95,10,4.7,415.0,132.39,621.39,Polycarbonate,Italy,18.0,Manufacturer Website,0.88,Verified
PROD-00779,Power Supply,Electrical,Grundfos,GRU-269-A,Industrial regulated power supply for automation equipment.,5385.63,124,4.0,220.0,43.45,780.06,Carbon Steel,Germany,18.0,Product Catalog,0.76,Verified
PROD-00780,Electric Motor,Motors,Eaton,EAT-140-B,Industrial electric motor designed for continuous-duty machinery.,207.74,213,4.7,230.0,30.67,800.55,Polycarbonate,China,24.0,Technical PDF,0.86,Needs Review
PROD-00781,Pressure Sensor,Sensors,Mitsubishi Electric,MIT-823-A,Electronic pressure sensor for industrial monitoring and automation.,8268.72,110,4.1,110.0,129.71,844.12,Carbon Steel,USA,6.0,Manufacturer Website,0.92,Verified
PROD-00782,Servo Motor,Motors,Schneider Electric,SCH-619-X,Precision servo motor for automated motion-control applications.,5169.53,161,4.5,415.0,116.61,600.85,Nylon,India,24.0,Product Catalog,0.75,Verified
PROD-00783,Industrial Robot Arm,Robotics,Danfoss,DAN-957-A,Programmable robotic arm for industrial assembly and handling.,17564.2,160,3.2,220.0,88.05,741.32,Cast Iron,China,12.0,Supplier Catalog,0.79,Verified
PROD-00784,Butterfly Valve,Valves,Mitsubishi Electric,MIT-608-X,Compact industrial valve for isolating and controlling pipelines.,2511.95,162,4.8,400.0,128.61,637.08,Stainless Steel,Japan,6.0,Product Catalog,0.85,Verified
PROD-00785,Hydraulic Cylinder,Hydraulics,Honeywell,HON-804-X,Heavy-duty hydraulic cylinder for industrial lifting and motion control.,11380.36,161,4.3,415.0,52.47,450.99,Aluminium,USA,12.0,Supplier Catalog,0.96,Needs Review
PROD-00786,Welding Machine,Fabrication,Eaton,EAT-465-PRO,Industrial welding machine for metal fabrication.,5525.11,56,3.4,440.0,114.65,356.77,Alloy Steel,USA,12.0,Product Catalog,0.9,Verified
PROD-00787,Level Sensor,Sensors,SKF,SKF-776-A,Industrial sensor for liquid-level measurement.,6485.66,101,4.5,440.0,132.36,714.13,Alloy Steel,Italy,24.0,Technical PDF,0.91,Verified
PROD-00788,Heat Exchanger,Heat Transfer,Rockwell Automation,ROC-320-PRO,Industrial heat exchanger for efficient thermal energy transfer.,1204.69,197,3.8,415.0,47.81,332.79,Alloy Steel,Japan,24.0,Technical PDF,0.79,Verified
PROD-00789,Industrial Heater,Heating,Mitsubishi Electric,MIT-324-X,Electric industrial heater for process temperature control.,11801.84,11,3.8,380.0,33.39,744.3,Cast Iron,Sweden,6.0,Product Catalog,0.98,Verified
PROD-00790,Flow Control Valve,Valves,Rockwell Automation,ROC-120-A,Precision valve for regulating industrial fluid flow.,14861.43,23,4.6,230.0,136.86,651.86,Carbon Steel,China,6.0,Product Catalog,0.86,Verified
PROD-00791,Control Valve,Valves,Festo,FES-648-PRO,Modulating valve for automated process flow control.,15916.8,58,3.7,220.0,136.62,281.91,Cast Iron,Italy,12.0,Manufacturer Website,0.97,Verified
PROD-00792,Stainless Steel Tank,Storage,Siemens,SIE-613-PRO,Corrosion-resistant storage tank for industrial liquids.,14657.59,10,3.5,230.0,3.88,,Cast Iron,India,18.0,Supplier Catalog,0.92,Needs Review
PROD-00793,Temperature Sensor,Sensors,Festo,FES-858-X,Industrial temperature sensor for process monitoring.,15958.43,19,3.3,415.0,105.6,622.8,Stainless Steel,India,36.0,Manufacturer Website,0.88,Verified
PROD-00794,Photoelectric Sensor,Sensors,Parker,PAR-500-B,Optical sensor for industrial object detection.,15396.55,219,3.8,230.0,63.92,632.01,Brass,USA,24.0,Supplier Catalog,0.77,Verified
PROD-00795,Industrial Transformer,Electrical,Grundfos,GRU-539-A,Electrical transformer for industrial voltage conversion.,4177.79,104,4.2,380.0,,597.51,Cast Iron,Japan,6.0,Technical PDF,0.99,Needs Review
PROD-00796,Mixing Tank,Process Equipment,Mitsubishi Electric,MIT-210-PRO,Industrial tank designed for controlled mixing of process materials.,4211.08,249,3.2,440.0,35.01,314.47,Carbon Steel,China,18.0,Manufacturer Website,0.81,Verified
PROD-00797,Industrial Robot Arm,Robotics,Schneider Electric,SCH-312-PRO,Programmable robotic arm for industrial assembly and handling.,11012.64,21,3.5,400.0,125.75,444.99,Cast Iron,India,24.0,Technical PDF,0.79,Verified
PROD-00798,Flow Meter,Instrumentation,ABB,ABB-429-PRO,Digital flow meter for accurate industrial fluid measurement.,16132.35,68,4.4,440.0,84.47,415.52,Alloy Steel,USA,12.0,Manufacturer Website,0.81,Needs Review
PROD-00799,Roller Bearing,Bearings,Honeywell,HON-816-A,Heavy-load roller bearing for industrial rotating equipment.,7003.26,193,3.2,400.0,112.29,141.43,Alloy Steel,Sweden,6.0,Supplier Catalog,0.73,Needs Review
PROD-00800,Control Valve,Valves,Danfoss,DAN-922-PRO,Modulating valve for automated process flow control.,2660.62,223,4.2,380.0,1.64,100.12,Brass,China,18.0,Product Catalog,0.86,Verified
PROD-00801,Flow Meter,Instrumentation,Grundfos,GRU-635-B,Digital flow meter for accurate industrial fluid measurement.,14868.81,243,4.5,400.0,90.78,401.4,Cast Iron,USA,12.0,Manufacturer Website,0.76,Needs Review
PROD-00802,Servo Motor,Motors,Honeywell,HON-283-B,Precision servo motor for automated motion-control applications.,8749.14,250,3.2,415.0,28.35,590.0,Alloy Steel,USA,6.0,Product Catalog,0.74,Needs Review
PROD-00803,Industrial Gearbox,Power Transmission,SKF,SKF-751-B,Industrial gearbox for speed reduction and high torque transmission.,6437.39,3,4.9,230.0,42.81,774.8,Polycarbonate,Italy,18.0,Technical PDF,0.82,Needs Review
PROD-00804,Industrial Robot Arm,Robotics,Rockwell Automation,ROC-756-B,Programmable robotic arm for industrial assembly and handling.,1511.72,39,3.4,220.0,42.18,223.64,Carbon Steel,Germany,36.0,Technical PDF,0.88,Needs Review
PROD-00805,Safety Relay,Safety,Parker,PAR-973-X,Safety control relay for industrial machine protection.,17886.02,188,4.8,415.0,136.41,178.07,Stainless Steel,Sweden,12.0,Product Catalog,0.99,Verified
PROD-00806,Flow Meter,Instrumentation,Schneider Electric,SCH-586-A,Digital flow meter for accurate industrial fluid measurement.,6039.27,229,4.9,220.0,76.88,373.85,Alloy Steel,USA,18.0,Product Catalog,0.86,Verified
PROD-00807,Industrial Robot Arm,Robotics,Honeywell,HON-486-PRO,Programmable robotic arm for industrial assembly and handling.,13090.49,90,3.8,400.0,47.72,66.65,Cast Iron,Germany,18.0,Supplier Catalog,0.91,Needs Review
PROD-00808,Industrial Heater,Heating,Mitsubishi Electric,MIT-907-X,Electric industrial heater for process temperature control.,12706.04,142,4.8,415.0,52.39,21.7,Nylon,Sweden,24.0,Supplier Catalog,0.93,Verified
PROD-00809,Hydraulic Pump,Pumps,Eaton,EAT-673-B,High-pressure hydraulic pump for industrial power systems.,7127.95,45,4.9,110.0,29.58,306.97,Cast Iron,India,36.0,Technical PDF,0.8,Verified
PROD-00810,Industrial Fan,HVAC,Rockwell Automation,ROC-113-X,High-volume industrial fan for ventilation and cooling.,702.42,70,4.4,380.0,6.83,591.24,Brass,USA,6.0,Supplier Catalog,0.98,Verified
PROD-00811,Flow Control Valve,Valves,Danfoss,DAN-565-PRO,Precision valve for regulating industrial fluid flow.,3284.99,191,4.8,440.0,81.95,88.48,Nylon,India,36.0,Product Catalog,0.96,Verified
PROD-00812,Temperature Sensor,Sensors,Siemens,SIE-529-A,Industrial temperature sensor for process monitoring.,1117.12,163,4.5,230.0,14.85,462.56,Cast Iron,China,36.0,Technical PDF,0.92,Verified
PROD-00813,Control Valve,Valves,WEG,WEG-700-X,Modulating valve for automated process flow control.,9593.41,240,4.4,380.0,125.7,569.26,Carbon Steel,Germany,36.0,Manufacturer Website,0.76,Verified
PROD-00814,Butterfly Valve,Valves,Emerson,EME-145-X,Compact industrial valve for isolating and controlling pipelines.,11291.06,176,4.1,220.0,95.39,715.84,,USA,18.0,Technical PDF,0.87,Verified
PROD-00815,Level Sensor,Sensors,Eaton,EAT-956-A,Industrial sensor for liquid-level measurement.,10511.38,118,3.4,110.0,27.58,73.64,Nylon,Italy,6.0,Product Catalog,0.93,Verified
PROD-00816,Circuit Breaker,Electrical,Emerson,EME-183-B,Protective electrical breaker for industrial distribution systems.,5752.81,174,4.4,440.0,28.87,642.51,Aluminium,USA,6.0,Product Catalog,0.82,Verified
PROD-00817,Heat Exchanger,Heat Transfer,Schneider Electric,SCH-678-X,Industrial heat exchanger for efficient thermal energy transfer.,7708.49,213,3.5,220.0,26.77,250.83,Alloy Steel,USA,6.0,Technical PDF,0.85,Verified
PROD-00818,Stainless Steel Tank,Storage,Emerson,EME-949-B,Corrosion-resistant storage tank for industrial liquids.,761.4,213,4.3,220.0,80.81,179.22,Polycarbonate,USA,18.0,Manufacturer Website,0.78,Verified
PROD-00819,Cooling Tower Fan,HVAC,Parker,PAR-315-X,High-capacity fan for industrial cooling tower systems.,4104.16,66,3.3,110.0,77.68,536.52,Alloy Steel,Germany,24.0,Supplier Catalog,0.88,Verified
PROD-00820,Photoelectric Sensor,Sensors,WEG,WEG-134-X,Optical sensor for industrial object detection.,12999.22,161,3.8,110.0,24.02,404.28,Nylon,China,6.0,Technical PDF,0.77,Verified
PROD-00821,Control Valve,Valves,Emerson,EME-659-B,Modulating valve for automated process flow control.,13933.91,112,4.7,,89.14,590.38,Polycarbonate,Japan,12.0,Technical PDF,0.79,Verified
PROD-00822,Proximity Sensor,Sensors,Danfoss,DAN-510-X,Non-contact sensor for detecting objects in automation systems.,823.97,237,4.8,440.0,140.23,787.87,Carbon Steel,Japan,24.0,Manufacturer Website,0.93,Needs Review
PROD-00823,Control Valve,Valves,Rockwell Automation,ROC-270-X,Modulating valve for automated process flow control.,16411.65,247,4.5,400.0,29.97,826.57,Aluminium,Germany,18.0,Manufacturer Website,0.93,Verified
PROD-00824,PLC Controller,Automation,Parker,PAR-884-B,Programmable logic controller for industrial automation.,14844.43,117,3.9,380.0,0.38,125.54,Aluminium,USA,18.0,Product Catalog,0.74,Verified
PROD-00825,Pneumatic Actuator,Pneumatics,Siemens,SIE-841-B,Pneumatic actuator for automated industrial valve operation.,2923.45,142,4.7,230.0,0.99,135.6,Carbon Steel,Japan,36.0,Supplier Catalog,0.91,Verified
PROD-00826,Industrial Transformer,Electrical,Festo,FES-574-B,Electrical transformer for industrial voltage conversion.,14136.68,24,3.9,230.0,114.52,113.67,Nylon,USA,24.0,Technical PDF,0.88,Verified
PROD-00827,Industrial Heater,Heating,Danfoss,DAN-858-A,Electric industrial heater for process temperature control.,4167.5,155,3.5,220.0,,289.01,Stainless Steel,Italy,36.0,Product Catalog,0.92,Verified
PROD-00828,Temperature Sensor,Sensors,Emerson,EME-292-A,Industrial temperature sensor for process monitoring.,3974.84,111,3.4,380.0,98.19,,Brass,USA,24.0,Manufacturer Website,0.9,Needs Review
PROD-00829,Industrial Fan,HVAC,Honeywell,HON-283-B,High-volume industrial fan for ventilation and cooling.,7418.15,132,4.7,380.0,120.98,294.47,Carbon Steel,China,24.0,Product Catalog,0.94,Verified
PROD-00830,Servo Motor,Motors,Schneider Electric,SCH-688-PRO,Precision servo motor for automated motion-control applications.,12723.19,2,4.1,415.0,60.41,655.7,Brass,Japan,18.0,Supplier Catalog,0.92,Verified
PROD-00831,Cooling Tower Fan,HVAC,SKF,SKF-899-PRO,High-capacity fan for industrial cooling tower systems.,13196.91,216,4.2,230.0,16.97,152.18,Polycarbonate,Italy,24.0,Product Catalog,0.95,Verified
PROD-00832,Industrial Centrifugal Pump,Pumps,SKF,SKF-824-X,High-efficiency pump for industrial water and process fluid transfer.,3724.04,208,4.3,440.0,68.38,41.45,Brass,India,6.0,Technical PDF,0.95,Needs Review
PROD-00833,Air Compressor,Compressors,WEG,WEG-713-X,Industrial compressor for reliable compressed-air generation.,4731.6,86,4.4,440.0,122.92,461.43,Aluminium,USA,18.0,Technical PDF,0.83,Needs Review
PROD-00834,PLC Controller,Automation,Danfoss,DAN-136-A,Programmable logic controller for industrial automation.,6663.66,9,4.2,380.0,37.48,71.62,Carbon Steel,Germany,12.0,Technical PDF,0.89,Needs Review
PROD-00835,Power Supply,Electrical,Emerson,EME-805-B,Industrial regulated power supply for automation equipment.,17004.24,231,4.7,415.0,123.12,483.79,Stainless Steel,India,18.0,Manufacturer Website,0.82,Verified
PROD-00836,Industrial Transformer,Electrical,Rockwell Automation,ROC-842-A,Electrical transformer for industrial voltage conversion.,6305.09,163,4.5,380.0,60.26,156.5,Brass,China,6.0,Manufacturer Website,0.95,Needs Review
PROD-00837,Solenoid Valve,Valves,Eaton,EAT-367-X,Electrically operated valve for automated fluid control.,11420.93,138,4.7,220.0,104.22,41.7,Alloy Steel,Germany,24.0,Technical PDF,0.79,Verified
PROD-00838,Cooling Tower Fan,HVAC,Danfoss,DAN-146-PRO,High-capacity fan for industrial cooling tower systems.,16837.98,173,3.7,110.0,61.23,16.11,Polycarbonate,China,12.0,Technical PDF,0.79,Needs Review
PROD-00839,Roller Bearing,Bearings,Bosch Rexroth,BOS-330-A,Heavy-load roller bearing for industrial rotating equipment.,13141.39,56,3.3,230.0,109.29,518.0,Alloy Steel,Italy,24.0,Supplier Catalog,0.89,Verified
PROD-00840,Proximity Sensor,Sensors,WEG,WEG-671-A,Non-contact sensor for detecting objects in automation systems.,6400.44,81,3.8,380.0,22.98,726.23,Alloy Steel,Germany,36.0,Technical PDF,0.91,Needs Review
PROD-00841,Welding Machine,Fabrication,ABB,ABB-776-A,Industrial welding machine for metal fabrication.,11711.94,143,5.0,110.0,31.33,837.14,Nylon,USA,18.0,Supplier Catalog,0.92,Needs Review
PROD-00842,Electric Motor,Motors,Schneider Electric,SCH-739-B,Industrial electric motor designed for continuous-duty machinery.,11580.84,144,4.0,440.0,3.76,827.36,Alloy Steel,Germany,24.0,Supplier Catalog,0.97,Verified
PROD-00843,Flow Control Valve,Valves,Festo,FES-226-A,Precision valve for regulating industrial fluid flow.,7372.73,54,5.0,400.0,43.58,735.19,Polycarbonate,Italy,24.0,Supplier Catalog,0.82,Verified
PROD-00844,Flow Control Valve,Valves,Grundfos,GRU-427-X,Precision valve for regulating industrial fluid flow.,11691.53,170,4.8,415.0,114.32,270.25,Polycarbonate,Germany,24.0,Technical PDF,0.85,Needs Review
PROD-00845,Pressure Gauge,Instrumentation,Schneider Electric,SCH-994-B,Mechanical pressure gauge for industrial process monitoring.,7452.0,0,4.2,230.0,114.5,557.83,Carbon Steel,Japan,36.0,Supplier Catalog,0.9,Needs Review
PROD-00846,Solenoid Valve,Valves,Danfoss,DAN-129-B,Electrically operated valve for automated fluid control.,2636.8,158,4.1,110.0,90.04,622.38,Stainless Steel,USA,36.0,Manufacturer Website,0.79,Needs Review
PROD-00847,Circuit Breaker,Electrical,ABB,ABB-860-PRO,Protective electrical breaker for industrial distribution systems.,10251.14,221,3.5,220.0,68.8,614.66,Cast Iron,Germany,24.0,Technical PDF,0.97,Verified
PROD-00848,Temperature Sensor,Sensors,Grundfos,GRU-166-A,Industrial temperature sensor for process monitoring.,3897.04,118,4.0,415.0,90.59,841.26,Aluminium,Japan,36.0,Product Catalog,0.89,Verified
PROD-00849,Conveyor Belt,Material Handling,Emerson,EME-839-A,Heavy-duty conveyor belt for continuous material transportation.,211.76,8,4.4,380.0,130.09,846.21,Polycarbonate,India,24.0,Manufacturer Website,0.98,Verified
PROD-00850,Pressure Gauge,Instrumentation,Emerson,EME-947-A,Mechanical pressure gauge for industrial process monitoring.,5479.91,101,4.7,415.0,115.37,308.99,Alloy Steel,Japan,6.0,Manufacturer Website,0.75,Verified
PROD-00851,Control Valve,Valves,SKF,SKF-522-X,Modulating valve for automated process flow control.,2699.01,62,4.6,220.0,39.86,280.66,Carbon Steel,Japan,24.0,Technical PDF,0.92,Verified
PROD-00852,Water Filter,Filtration,Mitsubishi Electric,MIT-555-X,Industrial filtration unit for removing particles from process water.,14584.49,179,3.7,230.0,89.27,647.17,Aluminium,Italy,18.0,Technical PDF,0.73,Verified
PROD-00853,Water Filter,Filtration,Grundfos,GRU-833-B,Industrial filtration unit for removing particles from process water.,10538.09,78,4.1,380.0,101.07,131.44,Aluminium,Germany,36.0,Technical PDF,0.8,Needs Review
PROD-00854,Vacuum Pump,Pumps,ABB,ABB-971-B,Industrial vacuum pump for process and material handling applications.,10825.19,37,4.3,230.0,54.78,432.4,Polycarbonate,Japan,36.0,Product Catalog,0.96,Verified
PROD-00855,Photoelectric Sensor,Sensors,Festo,FES-613-X,Optical sensor for industrial object detection.,9722.26,96,4.8,380.0,97.34,740.19,Alloy Steel,Germany,24.0,Manufacturer Website,0.96,Verified
PROD-00856,Variable Frequency Drive,Automation,Bosch Rexroth,BOS-416-B,Drive controller for variable-speed industrial motors.,4215.67,71,4.3,415.0,118.44,552.57,Nylon,Japan,24.0,Product Catalog,0.87,Verified
PROD-00857,Solenoid Valve,Valves,SKF,SKF-780-A,Electrically operated valve for automated fluid control.,7423.22,25,4.9,400.0,10.31,470.38,Carbon Steel,Sweden,6.0,Product Catalog,0.84,Verified
PROD-00858,Industrial Fan,HVAC,Parker,PAR-857-B,High-volume industrial fan for ventilation and cooling.,12785.81,166,4.7,220.0,,387.76,Stainless Steel,Italy,18.0,Product Catalog,0.87,Verified
PROD-00859,Industrial Gearbox,Power Transmission,WEG,WEG-235-X,Industrial gearbox for speed reduction and high torque transmission.,1205.83,58,3.6,440.0,87.3,394.74,Stainless Steel,USA,6.0,Supplier Catalog,0.77,Verified
PROD-00860,Ball Bearing,Bearings,Emerson,EME-302-A,Precision bearing for rotating industrial machinery.,10072.72,55,4.3,230.0,85.51,494.54,Carbon Steel,China,24.0,Supplier Catalog,0.93,Verified
PROD-00861,Industrial Centrifugal Pump,Pumps,Grundfos,GRU-872-PRO,High-efficiency pump for industrial water and process fluid transfer.,11158.94,126,4.3,230.0,76.22,437.17,Brass,USA,36.0,Technical PDF,0.79,Verified
PROD-00862,Pressure Gauge,Instrumentation,Siemens,SIE-874-B,Mechanical pressure gauge for industrial process monitoring.,9063.79,81,4.8,400.0,70.71,138.83,Carbon Steel,Sweden,24.0,Supplier Catalog,0.9,Verified
PROD-00863,Variable Frequency Drive,Automation,Danfoss,DAN-803-B,Drive controller for variable-speed industrial motors.,3650.06,27,4.6,220.0,46.25,259.72,Alloy Steel,India,18.0,Product Catalog,0.97,Verified
PROD-00864,Servo Motor,Motors,Schneider Electric,SCH-296-PRO,Precision servo motor for automated motion-control applications.,14555.71,218,3.5,415.0,23.78,813.21,Alloy Steel,China,36.0,Product Catalog,0.93,Verified
PROD-00865,Industrial Fan,HVAC,Emerson,EME-976-X,High-volume industrial fan for ventilation and cooling.,6913.12,78,3.8,230.0,124.43,268.18,Brass,Japan,36.0,Manufacturer Website,0.83,Needs Review
PROD-00866,Welding Machine,Fabrication,ABB,ABB-518-X,Industrial welding machine for metal fabrication.,11977.27,35,5.0,440.0,41.31,,Cast Iron,Germany,18.0,Manufacturer Website,0.8,Verified
PROD-00867,Servo Motor,Motors,Honeywell,HON-909-PRO,Precision servo motor for automated motion-control applications.,6082.49,143,4.5,440.0,32.44,427.6,Brass,India,6.0,Supplier Catalog,0.79,Verified
PROD-00868,Photoelectric Sensor,Sensors,Emerson,EME-147-PRO,Optical sensor for industrial object detection.,12750.85,232,4.5,220.0,42.2,515.78,Polycarbonate,India,6.0,Technical PDF,0.74,Verified
PROD-00869,Mixing Tank,Process Equipment,SKF,SKF-548-X,Industrial tank designed for controlled mixing of process materials.,2129.63,34,4.8,110.0,48.85,659.0,Polycarbonate,Sweden,12.0,Product Catalog,0.96,Verified
PROD-00870,Industrial Robot Arm,Robotics,Siemens,SIE-548-B,Programmable robotic arm for industrial assembly and handling.,6122.21,139,4.6,230.0,83.61,694.75,Stainless Steel,Germany,6.0,Technical PDF,0.96,Verified
PROD-00871,Pressure Gauge,Instrumentation,Mitsubishi Electric,MIT-319-B,Mechanical pressure gauge for industrial process monitoring.,6001.13,58,4.0,230.0,30.05,825.73,Brass,USA,36.0,Product Catalog,0.92,Verified
PROD-00872,Pressure Sensor,Sensors,Danfoss,DAN-520-PRO,Electronic pressure sensor for industrial monitoring and automation.,7383.01,124,4.6,440.0,79.38,776.05,Nylon,India,36.0,Technical PDF,0.84,Verified
PROD-00873,Mixing Tank,Process Equipment,Emerson,EME-389-X,Industrial tank designed for controlled mixing of process materials.,11766.99,188,3.3,110.0,146.14,663.54,Aluminium,Sweden,36.0,Supplier Catalog,0.95,Verified
PROD-00874,Gear Pump,Pumps,Danfoss,DAN-295-A,Positive-displacement gear pump for industrial fluid transfer.,14211.43,110,4.7,380.0,67.83,748.48,Aluminium,China,18.0,Supplier Catalog,0.74,Verified
PROD-00875,Stainless Steel Tank,Storage,Parker,PAR-809-PRO,Corrosion-resistant storage tank for industrial liquids.,16463.25,102,4.2,,93.65,331.58,Stainless Steel,Germany,18.0,Product Catalog,0.84,Verified
PROD-00876,Photoelectric Sensor,Sensors,Danfoss,DAN-886-X,Optical sensor for industrial object detection.,9888.49,167,4.4,440.0,123.27,786.57,Aluminium,Germany,12.0,Manufacturer Website,0.78,Verified
PROD-00877,Electric Motor,Motors,Rockwell Automation,ROC-716-A,Industrial electric motor designed for continuous-duty machinery.,14438.82,138,3.8,110.0,49.29,268.17,Cast Iron,China,12.0,Supplier Catalog,0.77,Verified
PROD-00878,Heat Exchanger,Heat Transfer,Bosch Rexroth,BOS-322-X,Industrial heat exchanger for efficient thermal energy transfer.,587.66,224,4.8,380.0,18.69,805.82,Stainless Steel,Japan,12.0,Supplier Catalog,0.82,Needs Review
PROD-00879,Welding Machine,Fabrication,Bosch Rexroth,BOS-310-PRO,Industrial welding machine for metal fabrication.,10953.85,31,3.4,220.0,76.13,491.64,Carbon Steel,Germany,12.0,Technical PDF,0.75,Needs Review
PROD-00880,Servo Motor,Motors,Honeywell,HON-295-B,Precision servo motor for automated motion-control applications.,18226.58,204,4.1,380.0,38.48,95.37,Alloy Steel,India,6.0,Supplier Catalog,0.82,Needs Review
PROD-00881,Roller Bearing,Bearings,SKF,SKF-469-X,Heavy-load roller bearing for industrial rotating equipment.,15489.79,111,4.9,415.0,45.28,849.75,Carbon Steel,China,24.0,Technical PDF,0.96,Verified
PROD-00882,Servo Motor,Motors,ABB,ABB-244-B,Precision servo motor for automated motion-control applications.,3351.05,2,3.4,220.0,21.25,399.45,Stainless Steel,India,36.0,Technical PDF,0.94,Verified
PROD-00883,Gear Pump,Pumps,Honeywell,HON-943-B,Positive-displacement gear pump for industrial fluid transfer.,7805.29,44,4.9,220.0,111.36,688.81,Aluminium,USA,6.0,Supplier Catalog,0.93,Verified
PROD-00884,Hydraulic Pump,Pumps,Grundfos,GRU-513-X,High-pressure hydraulic pump for industrial power systems.,16823.88,67,4.3,110.0,117.54,281.98,Alloy Steel,India,12.0,Supplier Catalog,0.97,Verified
PROD-00885,Flow Control Valve,Valves,Mitsubishi Electric,MIT-637-B,Precision valve for regulating industrial fluid flow.,2997.75,3,3.8,220.0,14.05,839.97,Carbon Steel,Japan,24.0,Product Catalog,0.99,Needs Review
PROD-00886,Flow Control Valve,Valves,Parker,PAR-752-A,Precision valve for regulating industrial fluid flow.,5820.0,120,4.8,230.0,19.45,557.99,Nylon,Italy,6.0,Product Catalog,0.85,Verified
PROD-00887,Vacuum Pump,Pumps,Rockwell Automation,ROC-232-B,Industrial vacuum pump for process and material handling applications.,4238.54,21,4.5,415.0,60.72,,Carbon Steel,Germany,12.0,Technical PDF,0.79,Verified
PROD-00888,Level Sensor,Sensors,Danfoss,DAN-704-X,Industrial sensor for liquid-level measurement.,14078.44,33,3.8,230.0,99.26,492.55,Stainless Steel,China,24.0,Product Catalog,0.89,Verified
